tradingtime,deliverytime,price_down,price_up
2025-05-08 02:00:00,2025-05-08 02:00:00,22.2525,19.5025
2025-05-08 03:00:00,2025-05-08 03:00:00,25.442500000000003,22.3025
2025-05-08 04:00:00,2025-05-08 04:00:00,15.92,13.930000000000001
2025-05-08 05:00:00,2025-05-08 05:00:00,20.9,18.32
2025-05-08 06:00:00,2025-05-08 06:00:00,80.98,70.98
2025-05-08 07:00:00,2025-05-08 07:00:00,29.189999999999998,25.585
2025-05-08 08:00:00,2025-05-08 08:00:00,87.46000000000001,76.66
2025-05-08 09:00:00,2025-05-08 09:00:00,55.71,48.825
2025-05-08 10:00:00,2025-05-08 10:00:00,-34.0625,-44.6825
2025-05-08 11:00:00,2025-05-08 11:00:00,-79.505,-90.705
2025-05-08 12:00:00,2025-05-08 12:00:00,41.7475,36.3825
2025-05-08 13:00:00,2025-05-08 13:00:00,65.83,57.7
2025-05-08 14:00:00,2025-05-08 14:00:00,53.2,46.629999999999995
2025-05-08 15:00:00,2025-05-08 15:00:00,53.57,46.955
2025-05-08 16:00:00,2025-05-08 16:00:00,67.1675,58.8725
2025-05-08 17:00:00,2025-05-08 17:00:00,82.6025,72.4025
2025-05-08 18:00:00,2025-05-08 18:00:00,80.5725,70.6175
2025-05-08 19:00:00,2025-05-08 19:00:00,31.2175,27.3675
2025-05-08 20:00:00,2025-05-08 20:00:00,3.5775,2.9475
2025-05-08 21:00:00,2025-05-08 21:00:00,21.215,18.595
2025-05-08 22:00:00,2025-05-08 22:00:00,-21.044999999999998,-24.009999999999998
2025-05-08 23:00:00,2025-05-08 23:00:00,-11.2025,-13.107500000000002
2025-05-09 00:00:00,2025-05-09 00:00:00,12.33,10.81
2025-05-09 01:00:00,2025-05-09 01:00:00,53.6025,46.9825
2025-05-09 02:00:00,2025-05-09 02:00:00,15.835,13.88
2025-05-09 03:00:00,2025-05-09 03:00:00,0.13749999999999998,0.07250000000000001
2025-05-09 04:00:00,2025-05-09 04:00:00,26.7675,23.427500000000002
2025-05-09 05:00:00,2025-05-09 05:00:00,53.65,47.025
2025-05-09 06:00:00,2025-05-09 06:00:00,35.1325,30.7875
2025-05-09 07:00:00,2025-05-09 07:00:00,54.315,47.61
2025-05-09 08:00:00,2025-05-09 08:00:00,36.8225,32.277499999999996
2025-05-09 09:00:00,2025-05-09 09:00:00,17.122500000000002,15.0125
2025-05-09 10:00:00,2025-05-09 10:00:00,3.8175,2.5575
2025-05-09 11:00:00,2025-05-09 11:00:00,-213.12,-243.14
2025-05-09 12:00:00,2025-05-09 12:00:00,-297.855,-339.815
2025-05-09 13:00:00,2025-05-09 13:00:00,-256.52750000000003,-292.6675
2025-05-09 14:00:00,2025-05-09 14:00:00,10.627500000000003,5.1175
2025-05-09 15:00:00,2025-05-09 15:00:00,-82.555,-95.995
2025-05-09 16:00:00,2025-05-09 16:00:00,-58.305,-71.935
2025-05-09 17:00:00,2025-05-09 17:00:00,-42.8325,-51.762499999999996
2025-05-09 18:00:00,2025-05-09 18:00:00,7.547499999999999,5.2775
2025-05-09 19:00:00,2025-05-09 19:00:00,74.89,65.37
2025-05-09 20:00:00,2025-05-09 20:00:00,92.4075,80.8925
2025-05-09 21:00:00,2025-05-09 21:00:00,76.2175,66.8025
2025-05-09 22:00:00,2025-05-09 22:00:00,37.04,32.47
2025-05-09 23:00:00,2025-05-09 23:00:00,86.305,75.645
2025-05-10 00:00:00,2025-05-10 00:00:00,28.825,24.135
2025-05-10 01:00:00,2025-05-10 01:00:00,8.025,7.015
2025-05-10 02:00:00,2025-05-10 02:00:00,-34.61,-41.25
2025-05-10 03:00:00,2025-05-10 03:00:00,-40.53,-46.67
2025-05-10 04:00:00,2025-05-10 04:00:00,71.2575,62.4625
2025-05-10 05:00:00,2025-05-10 05:00:00,57.83,50.69
2025-05-10 06:00:00,2025-05-10 06:00:00,125.465,109.975
2025-05-10 07:00:00,2025-05-10 07:00:00,-51.277499999999996,-58.5025
2025-05-10 08:00:00,2025-05-10 08:00:00,13.61,11.925
2025-05-10 09:00:00,2025-05-10 09:00:00,11.7425,10.2975
2025-05-10 10:00:00,2025-05-10 10:00:00,5.602500000000001,3.7474999999999996
2025-05-10 11:00:00,2025-05-10 11:00:00,3.05,2.545
2025-05-10 12:00:00,2025-05-10 12:00:00,4.7875,4.0725
2025-05-10 13:00:00,2025-05-10 13:00:00,-70.55000000000001,-81.59
2025-05-10 14:00:00,2025-05-10 14:00:00,-24.41,-27.85
2025-05-10 15:00:00,2025-05-10 15:00:00,-38.635,-44.08
2025-05-10 16:00:00,2025-05-10 16:00:00,5.897499999999999,3.2475000000000014
2025-05-10 17:00:00,2025-05-10 17:00:00,27.1725,23.8125
2025-05-10 18:00:00,2025-05-10 18:00:00,3.6399999999999997,3.0500000000000003
2025-05-10 19:00:00,2025-05-10 19:00:00,13.6175,11.9375
2025-05-10 20:00:00,2025-05-10 20:00:00,34.1075,29.892500000000002
2025-05-10 21:00:00,2025-05-10 21:00:00,42.2875,37.0675
2025-05-10 22:00:00,2025-05-10 22:00:00,11.475000000000001,8.415000000000001
2025-05-10 23:00:00,2025-05-10 23:00:00,12.27,10.754999999999999
2025-05-11 00:00:00,2025-05-11 00:00:00,18.232499999999998,15.5825
2025-05-11 01:00:00,2025-05-11 01:00:00,27.322499999999998,23.9525
2025-05-11 02:00:00,2025-05-11 02:00:00,30.299999999999997,26.555
2025-05-11 03:00:00,2025-05-11 03:00:00,31.339999999999996,27.47
2025-05-11 04:00:00,2025-05-11 04:00:00,20.505,17.97
2025-05-11 05:00:00,2025-05-11 05:00:00,28.595,25.07
2025-05-11 06:00:00,2025-05-11 06:00:00,21.28,18.655
2025-05-11 07:00:00,2025-05-11 07:00:00,42.68,37.410000000000004
2025-05-11 08:00:00,2025-05-11 08:00:00,36.5875,32.067499999999995
2025-05-11 09:00:00,2025-05-11 09:00:00,11.2925,9.9025
2025-05-11 10:00:00,2025-05-11 10:00:00,5.452500000000001,4.7825
2025-05-11 11:00:00,2025-05-11 11:00:00,-3.7449999999999997,-5.14
2025-05-11 12:00:00,2025-05-11 12:00:00,-0.8274999999999997,-2.4324999999999997
2025-05-11 13:00:00,2025-05-11 13:00:00,-126.9675,-144.8575
2025-05-11 14:00:00,2025-05-11 14:00:00,-157.48250000000002,-179.6675
2025-05-11 15:00:00,2025-05-11 15:00:00,-29.92,-34.135
2025-05-11 16:00:00,2025-05-11 16:00:00,-3.965,-4.525
2025-05-11 17:00:00,2025-05-11 17:00:00,53.4,46.79
2025-05-11 18:00:00,2025-05-11 18:00:00,55.845,48.95
2025-05-11 19:00:00,2025-05-11 19:00:00,59.735,52.36
2025-05-11 20:00:00,2025-05-11 20:00:00,86.1225,75.4925
2025-05-11 21:00:00,2025-05-11 21:00:00,14.040000000000001,12.27
2025-05-11 22:00:00,2025-05-11 22:00:00,-0.9124999999999994,-2.517500000000001
2025-05-11 23:00:00,2025-05-11 23:00:00,-11.9575,-14.8075
2025-05-12 00:00:00,2025-05-12 00:00:00,-25.09,-29.235
2025-05-12 01:00:00,2025-05-12 01:00:00,8.2325,7.217499999999999
2025-05-12 02:00:00,2025-05-12 02:00:00,34.8175,30.5225
2025-05-12 03:00:00,2025-05-12 03:00:00,71.97500000000001,63.089999999999996
2025-05-12 04:00:00,2025-05-12 04:00:00,72.2875,63.3675
2025-05-12 05:00:00,2025-05-12 05:00:00,55.2975,48.472500000000004
2025-05-12 06:00:00,2025-05-12 06:00:00,5.4575,4.6075
2025-05-12 07:00:00,2025-05-12 07:00:00,123.88499999999999,108.59
2025-05-12 08:00:00,2025-05-12 08:00:00,75.1075,65.8325
2025-05-12 09:00:00,2025-05-12 09:00:00,-28.854999999999997,-35.53
2025-05-12 10:00:00,2025-05-12 10:00:00,-139.0,-158.57999999999998
2025-05-12 11:00:00,2025-05-12 11:00:00,-201.3225,-229.6825
2025-05-12 12:00:00,2025-05-12 12:00:00,-80.10249999999999,-91.3875
2025-05-12 13:00:00,2025-05-12 13:00:00,1.2474999999999998,0.22250000000000014
2025-05-12 14:00:00,2025-05-12 14:00:00,-2.9675000000000002,-3.6925
2025-05-12 15:00:00,2025-05-12 15:00:00,5.409999999999999,2.705
2025-05-12 16:00:00,2025-05-12 16:00:00,35.85,31.425
2025-05-12 17:00:00,2025-05-12 17:00:00,23.5325,20.627499999999998
2025-05-12 18:00:00,2025-05-12 18:00:00,34.35,30.11
2025-05-12 19:00:00,2025-05-12 19:00:00,88.64,77.7
2025-05-12 20:00:00,2025-05-12 20:00:00,55.025,48.230000000000004
2025-05-12 21:00:00,2025-05-12 21:00:00,278.9675,244.52249999999998
2025-05-12 22:00:00,2025-05-12 22:00:00,164.65,138.72
2025-05-12 23:00:00,2025-05-12 23:00:00,137.785,120.765
2025-05-13 00:00:00,2025-05-13 00:00:00,30.735,26.94
2025-05-13 01:00:00,2025-05-13 01:00:00,26.9275,23.6025
2025-05-13 02:00:00,2025-05-13 02:00:00,18.5275,16.2425
2025-05-13 03:00:00,2025-05-13 03:00:00,24.8425,21.7725
2025-05-13 04:00:00,2025-05-13 04:00:00,29.21,25.605
2025-05-13 05:00:00,2025-05-13 05:00:00,34.7975,30.5025
2025-05-13 06:00:00,2025-05-13 06:00:00,139.08499999999998,121.905
2025-05-13 07:00:00,2025-05-13 07:00:00,168.57,147.755
2025-05-13 08:00:00,2025-05-13 08:00:00,151.785,133.05
2025-05-13 09:00:00,2025-05-13 09:00:00,-77.0025,-95.4075
2025-05-13 10:00:00,2025-05-13 10:00:00,-390.69,-445.725
2025-05-13 11:00:00,2025-05-13 11:00:00,-222.585,-257.955
2025-05-13 12:00:00,2025-05-13 12:00:00,-2.23,-2.875
2025-05-13 13:00:00,2025-05-13 13:00:00,-5.1575,-7.2524999999999995
2025-05-13 14:00:00,2025-05-13 14:00:00,-21.8475,-24.9325
2025-05-13 15:00:00,2025-05-13 15:00:00,-1.2850000000000001,-1.865
2025-05-13 16:00:00,2025-05-13 16:00:00,25.5075,22.3575
2025-05-13 17:00:00,2025-05-13 17:00:00,-21.585,-24.625
2025-05-13 18:00:00,2025-05-13 18:00:00,48.24250000000001,40.7575
2025-05-13 19:00:00,2025-05-13 19:00:00,12.885,11.295
2025-05-13 20:00:00,2025-05-13 20:00:00,8.3975,5.4475
2025-05-13 21:00:00,2025-05-13 21:00:00,55.7375,48.8525
2025-05-13 22:00:00,2025-05-13 22:00:00,142.6725,125.0575
2025-05-13 23:00:00,2025-05-13 23:00:00,154.23,135.185
2025-05-14 00:00:00,2025-05-14 00:00:00,4.609999999999999,0.40499999999999936
2025-05-14 01:00:00,2025-05-14 01:00:00,17.247500000000002,15.1125
2025-05-14 02:00:00,2025-05-14 02:00:00,24.5475,21.5175
2025-05-14 03:00:00,2025-05-14 03:00:00,27.765,24.34
2025-05-14 04:00:00,2025-05-14 04:00:00,26.1625,22.9325
2025-05-14 05:00:00,2025-05-14 05:00:00,25.185,22.08
2025-05-14 06:00:00,2025-05-14 06:00:00,23.715,20.785
2025-05-14 07:00:00,2025-05-14 07:00:00,39.065,34.245
2025-05-14 08:00:00,2025-05-14 08:00:00,-39.56,-47.775
2025-05-14 09:00:00,2025-05-14 09:00:00,70.2975,61.61750000000001
2025-05-14 10:00:00,2025-05-14 10:00:00,36.815,32.150000000000006
2025-05-14 11:00:00,2025-05-14 11:00:00,34.305,30.07
2025-05-14 12:00:00,2025-05-14 12:00:00,-16.32,-18.62
2025-05-14 13:00:00,2025-05-14 13:00:00,-29.7425,-33.9325
2025-05-14 14:00:00,2025-05-14 14:00:00,-25.32,-28.88
2025-05-14 15:00:00,2025-05-14 15:00:00,-32.125,-36.65
2025-05-14 16:00:00,2025-05-14 16:00:00,-124.785,-142.365
2025-05-14 17:00:00,2025-05-14 17:00:00,8.6325,7.4075
2025-05-14 18:00:00,2025-05-14 18:00:00,3.3925000000000005,1.6724999999999999
2025-05-14 19:00:00,2025-05-14 19:00:00,23.7175,20.7825
2025-05-14 20:00:00,2025-05-14 20:00:00,19.945,17.48
2025-05-14 21:00:00,2025-05-14 21:00:00,27.0475,23.71
2025-05-14 22:00:00,2025-05-14 22:00:00,27.45,24.064999999999998
2025-05-14 23:00:00,2025-05-14 23:00:00,8.755000000000003,1.9450000000000003
2025-05-15 00:00:00,2025-05-15 00:00:00,19.2725,16.8975
2025-05-15 01:00:00,2025-05-15 01:00:00,-14.174999999999997,-18.485
2025-05-15 02:00:00,2025-05-15 02:00:00,4.052499999999999,1.6425
2025-05-15 03:00:00,2025-05-15 03:00:00,-1.3724999999999987,-4.912500000000001
2025-05-15 04:00:00,2025-05-15 04:00:00,22.1625,19.2775
2025-05-15 05:00:00,2025-05-15 05:00:00,36.7975,32.2525
2025-05-15 06:00:00,2025-05-15 06:00:00,3.1999999999999997,2.07
2025-05-15 07:00:00,2025-05-15 07:00:00,113.09,99.13
2025-05-15 08:00:00,2025-05-15 08:00:00,123.9425,108.6425
2025-05-15 09:00:00,2025-05-15 09:00:00,-142.45000000000002,-167.085
2025-05-15 10:00:00,2025-05-15 10:00:00,61.739999999999995,54.114999999999995
2025-05-15 11:00:00,2025-05-15 11:00:00,80.615,70.66
2025-05-15 12:00:00,2025-05-15 12:00:00,20.625,18.075
2025-05-15 13:00:00,2025-05-15 13:00:00,1.1525000000000003,-1.642500000000001
2025-05-15 14:00:00,2025-05-15 14:00:00,-25.5875,-29.1975
2025-05-15 15:00:00,2025-05-15 15:00:00,-19.775,-22.555
2025-05-15 16:00:00,2025-05-15 16:00:00,-12.335,-15.255
2025-05-15 17:00:00,2025-05-15 17:00:00,-86.425,-98.605
2025-05-15 18:00:00,2025-05-15 18:00:00,-50.160000000000004,-58.32
2025-05-15 19:00:00,2025-05-15 19:00:00,13.04,11.43
2025-05-15 20:00:00,2025-05-15 20:00:00,21.0,18.405
2025-05-15 21:00:00,2025-05-15 21:00:00,64.82,56.815
2025-05-15 22:00:00,2025-05-15 22:00:00,12.7325,10.5625
2025-05-15 23:00:00,2025-05-15 23:00:00,-43.3425,-49.552499999999995
2025-05-16 00:00:00,2025-05-16 00:00:00,-86.095,-99.86500000000001
2025-05-16 01:00:00,2025-05-16 01:00:00,21.18,18.57
2025-05-16 02:00:00,2025-05-16 02:00:00,21.6775,19.0025
2025-05-16 03:00:00,2025-05-16 03:00:00,27.557499999999997,24.1525
2025-05-16 04:00:00,2025-05-16 04:00:00,39.96,35.025
2025-05-16 05:00:00,2025-05-16 05:00:00,27.0925,23.747500000000002
2025-05-16 06:00:00,2025-05-16 06:00:00,47.05,41.24
2025-05-16 07:00:00,2025-05-16 07:00:00,94.70750000000001,83.0125
2025-05-16 08:00:00,2025-05-16 08:00:00,69.105,60.57
2025-05-16 09:00:00,2025-05-16 09:00:00,13.235,11.605
2025-05-16 10:00:00,2025-05-16 10:00:00,28.67,25.13
2025-05-16 11:00:00,2025-05-16 11:00:00,28.612499999999997,24.7225
2025-05-16 12:00:00,2025-05-16 12:00:00,8.4675,4.3475
2025-05-16 13:00:00,2025-05-16 13:00:00,-64.1325,-73.8725
2025-05-16 14:00:00,2025-05-16 14:00:00,-23.052500000000002,-26.2975
2025-05-16 15:00:00,2025-05-16 15:00:00,-18.822499999999998,-21.4775
2025-05-16 16:00:00,2025-05-16 16:00:00,-9.717500000000001,-11.092500000000001
2025-05-16 17:00:00,2025-05-16 17:00:00,15.957500000000001,13.7325
2025-05-16 18:00:00,2025-05-16 18:00:00,10.4125,7.7775
2025-05-16 19:00:00,2025-05-16 19:00:00,4.4875,3.9325
2025-05-16 20:00:00,2025-05-16 20:00:00,5.83,5.115
2025-05-16 21:00:00,2025-05-16 21:00:00,116.06,101.73
2025-05-16 22:00:00,2025-05-16 22:00:00,30.927500000000002,27.1075
2025-05-16 23:00:00,2025-05-16 23:00:00,2.2024999999999997,1.8024999999999998
2025-05-17 00:00:00,2025-05-17 00:00:00,-6.6,-7.68
2025-05-17 01:00:00,2025-05-17 01:00:00,-84.82,-96.775
2025-05-17 02:00:00,2025-05-17 02:00:00,-4.855,-6.2749999999999995
2025-05-17 03:00:00,2025-05-17 03:00:00,28.6975,25.1525
2025-05-17 04:00:00,2025-05-17 04:00:00,60.074999999999996,52.655
2025-05-17 05:00:00,2025-05-17 05:00:00,10.85,9.51
2025-05-17 06:00:00,2025-05-17 06:00:00,11.635,10.195
2025-05-17 07:00:00,2025-05-17 07:00:00,52.662499999999994,46.1575
2025-05-17 08:00:00,2025-05-17 08:00:00,19.700000000000003,17.265
2025-05-17 09:00:00,2025-05-17 09:00:00,37.4825,32.8575
2025-05-17 10:00:00,2025-05-17 10:00:00,43.6325,38.2475
2025-05-17 11:00:00,2025-05-17 11:00:00,41.595,36.455
2025-05-17 12:00:00,2025-05-17 12:00:00,42.74,37.46
2025-05-17 13:00:00,2025-05-17 13:00:00,-14.9925,-19.502499999999998
2025-05-17 14:00:00,2025-05-17 14:00:00,-17.625,-21.714999999999996
2025-05-17 15:00:00,2025-05-17 15:00:00,64.07499999999999,56.160000000000004
2025-05-17 16:00:00,2025-05-17 16:00:00,-2.4775000000000005,-4.9925
2025-05-17 17:00:00,2025-05-17 17:00:00,-3.4774999999999996,-6.2475000000000005
2025-05-17 18:00:00,2025-05-17 18:00:00,12.2675,10.3325
2025-05-17 19:00:00,2025-05-17 19:00:00,8.15,7.14
2025-05-17 20:00:00,2025-05-17 20:00:00,33.7125,29.5475
2025-05-17 21:00:00,2025-05-17 21:00:00,113.125,99.155
2025-05-17 22:00:00,2025-05-17 22:00:00,239.66750000000002,210.0725
2025-05-17 23:00:00,2025-05-17 23:00:00,259.755,227.68
2025-05-18 00:00:00,2025-05-18 00:00:00,246.15,208.33
2025-05-18 01:00:00,2025-05-18 01:00:00,0.5150000000000006,-5.900000000000002
2025-05-18 02:00:00,2025-05-18 02:00:00,-17.57,-21.659999999999997
2025-05-18 03:00:00,2025-05-18 03:00:00,10.9375,9.5825
2025-05-18 04:00:00,2025-05-18 04:00:00,12.32,10.795
2025-05-18 05:00:00,2025-05-18 05:00:00,44.480000000000004,38.99
2025-05-18 06:00:00,2025-05-18 06:00:00,23.9375,20.9875
2025-05-18 07:00:00,2025-05-18 07:00:00,3.44,3.005
2025-05-18 08:00:00,2025-05-18 08:00:00,5.512499999999999,4.092499999999999
2025-05-18 09:00:00,2025-05-18 09:00:00,32.62,28.59
2025-05-18 10:00:00,2025-05-18 10:00:00,10.7925,9.4625
2025-05-18 11:00:00,2025-05-18 11:00:00,19.5825,17.1675
2025-05-18 12:00:00,2025-05-18 12:00:00,27.505,24.11
2025-05-18 13:00:00,2025-05-18 13:00:00,-7.0125,-9.2925
2025-05-18 14:00:00,2025-05-18 14:00:00,3.6224999999999996,2.6975
2025-05-18 15:00:00,2025-05-18 15:00:00,-5.295,-6.04
2025-05-18 16:00:00,2025-05-18 16:00:00,1.0525,0.8375
2025-05-18 17:00:00,2025-05-18 17:00:00,17.695,15.514999999999999
2025-05-18 18:00:00,2025-05-18 18:00:00,31.0075,27.1825
2025-05-18 19:00:00,2025-05-18 19:00:00,30.02,26.314999999999998
2025-05-18 20:00:00,2025-05-18 20:00:00,77.7225,68.1275
2025-05-18 21:00:00,2025-05-18 21:00:00,39.2925,31.6925
2025-05-18 22:00:00,2025-05-18 22:00:00,6.872499999999995,-15.462499999999995
2025-05-18 23:00:00,2025-05-18 23:00:00,50.025000000000006,28.465000000000003
2025-05-19 00:00:00,2025-05-19 00:00:00,-150.69,-173.72
2025-05-19 01:00:00,2025-05-19 01:00:00,7.234999999999999,6.34
2025-05-19 02:00:00,2025-05-19 02:00:00,-22.57,-29.514999999999997
2025-05-19 03:00:00,2025-05-19 03:00:00,-44.0275,-52.4625
2025-05-19 04:00:00,2025-05-19 04:00:00,-2.41,-2.75
2025-05-19 05:00:00,2025-05-19 05:00:00,25.689999999999998,22.395
2025-05-19 06:00:00,2025-05-19 06:00:00,56.91,49.879999999999995
2025-05-19 07:00:00,2025-05-19 07:00:00,-9.7625,-14.067499999999999
2025-05-19 08:00:00,2025-05-19 08:00:00,45.425,39.82
2025-05-19 09:00:00,2025-05-19 09:00:00,50.705,40.23
2025-05-19 10:00:00,2025-05-19 10:00:00,29.0425,24.057499999999997
2025-05-19 11:00:00,2025-05-19 11:00:00,-126.91,-144.785
2025-05-19 12:00:00,2025-05-19 12:00:00,-166.48250000000002,-189.92749999999998
2025-05-19 13:00:00,2025-05-19 13:00:00,-10.6425,-12.1425
2025-05-19 14:00:00,2025-05-19 14:00:00,-9.49,-10.83
2025-05-19 15:00:00,2025-05-19 15:00:00,7.3425,5.1825
2025-05-19 16:00:00,2025-05-19 16:00:00,3.5925,2.2225
2025-05-19 17:00:00,2025-05-19 17:00:00,16.7625,14.692499999999999
2025-05-19 18:00:00,2025-05-19 18:00:00,80.235,70.325
2025-05-19 19:00:00,2025-05-19 19:00:00,46.3925,30.5175
2025-05-19 20:00:00,2025-05-19 20:00:00,28.09,24.62
2025-05-19 21:00:00,2025-05-19 21:00:00,-23.875000000000004,-28.48
2025-05-19 22:00:00,2025-05-19 22:00:00,-7.229999999999999,-10.38
2025-05-19 23:00:00,2025-05-19 23:00:00,-22.005,-25.830000000000002
2025-05-20 00:00:00,2025-05-20 00:00:00,21.020000000000003,18.425
2025-05-20 01:00:00,2025-05-20 01:00:00,31.78,27.86
2025-05-20 02:00:00,2025-05-20 02:00:00,19.32,16.474999999999998
2025-05-20 03:00:00,2025-05-20 03:00:00,-8.075,-9.21
2025-05-20 04:00:00,2025-05-20 04:00:00,-8.2575,-9.4175
2025-05-20 05:00:00,2025-05-20 05:00:00,4.1325,2.8474999999999997
2025-05-20 06:00:00,2025-05-20 06:00:00,7.2825,5.702500000000001
2025-05-20 07:00:00,2025-05-20 07:00:00,11.997499999999999,10.3925
2025-05-20 08:00:00,2025-05-20 08:00:00,120.1725,105.3325
2025-05-20 09:00:00,2025-05-20 09:00:00,67.1425,58.8525
2025-05-20 10:00:00,2025-05-20 10:00:00,-102.5125,-116.94749999999999
2025-05-20 11:00:00,2025-05-20 11:00:00,-48.745000000000005,-57.03
2025-05-20 12:00:00,2025-05-20 12:00:00,-11.1325,-12.7025
2025-05-20 13:00:00,2025-05-20 13:00:00,-38.7775,-44.2375
2025-05-20 14:00:00,2025-05-20 14:00:00,-208.1375,-237.4575
2025-05-20 15:00:00,2025-05-20 15:00:00,5.7675,3.4175
2025-05-20 16:00:00,2025-05-20 16:00:00,-41.1225,-46.917500000000004
2025-05-20 17:00:00,2025-05-20 17:00:00,-45.907500000000006,-52.4975
2025-05-20 18:00:00,2025-05-20 18:00:00,45.6025,39.7475
2025-05-20 19:00:00,2025-05-20 19:00:00,151.105,132.445
2025-05-20 20:00:00,2025-05-20 20:00:00,57.6075,50.4925
2025-05-20 21:00:00,2025-05-20 21:00:00,73.215,64.18
2025-05-20 22:00:00,2025-05-20 22:00:00,9.4175,5.612500000000001
2025-05-20 23:00:00,2025-05-20 23:00:00,-18.37,-22.175
2025-05-21 00:00:00,2025-05-21 00:00:00,14.7,12.879999999999999
2025-05-21 01:00:00,2025-05-21 01:00:00,9.36,8.205
2025-05-21 02:00:00,2025-05-21 02:00:00,13.6725,11.9875
2025-05-21 03:00:00,2025-05-21 03:00:00,217.575,190.715
2025-05-21 04:00:00,2025-05-21 04:00:00,5.76,5.05
2025-05-21 05:00:00,2025-05-21 05:00:00,5.6875,4.9875
2025-05-21 06:00:00,2025-05-21 06:00:00,6.0975,5.342499999999999
2025-05-21 07:00:00,2025-05-21 07:00:00,6.382499999999999,5.5925
2025-05-21 08:00:00,2025-05-21 08:00:00,7.3875,6.4775
2025-05-21 09:00:00,2025-05-21 09:00:00,7.3549999999999995,6.445
2025-05-21 10:00:00,2025-05-21 10:00:00,-48.7175,-58.2625
2025-05-21 11:00:00,2025-05-21 11:00:00,38.36,33.625
2025-05-21 12:00:00,2025-05-21 12:00:00,-14.9925,-19.4525
2025-05-21 13:00:00,2025-05-21 13:00:00,-8.66,-10.435
2025-05-21 14:00:00,2025-05-21 14:00:00,-11.655000000000001,-14.16
2025-05-21 15:00:00,2025-05-21 15:00:00,-21.8025,-25.482499999999998
2025-05-21 16:00:00,2025-05-21 16:00:00,-21.9675,-34.332499999999996
2025-05-21 17:00:00,2025-05-21 17:00:00,92.3625,80.9525
2025-05-21 18:00:00,2025-05-21 18:00:00,14.6725,12.857499999999998
2025-05-21 19:00:00,2025-05-21 19:00:00,78.61,68.905
2025-05-21 20:00:00,2025-05-21 20:00:00,11.9575,6.8725000000000005
2025-05-21 21:00:00,2025-05-21 21:00:00,-36.7875,-42.667500000000004
2025-05-21 22:00:00,2025-05-21 22:00:00,-4.0150000000000015,-7.710000000000001
2025-05-21 23:00:00,2025-05-21 23:00:00,17.3125,14.7025
2025-05-22 00:00:00,2025-05-22 00:00:00,13.330000000000002,11.405
2025-05-22 01:00:00,2025-05-22 01:00:00,17.02,14.355
2025-05-22 02:00:00,2025-05-22 02:00:00,18.535,16.245
2025-05-22 03:00:00,2025-05-22 03:00:00,16.3175,14.3025
2025-05-22 04:00:00,2025-05-22 04:00:00,-29.5675,-34.0175
2025-05-22 05:00:00,2025-05-22 05:00:00,1.7125,1.4975
2025-05-22 06:00:00,2025-05-22 06:00:00,1.5825000000000005,-1.1425
2025-05-22 07:00:00,2025-05-22 07:00:00,51.325,44.985
2025-05-22 08:00:00,2025-05-22 08:00:00,21.6875,18.7575
2025-05-22 09:00:00,2025-05-22 09:00:00,23.1125,20.0875
2025-05-22 10:00:00,2025-05-22 10:00:00,32.2475,28.2725
2025-05-22 11:00:00,2025-05-22 11:00:00,51.18,44.86
2025-05-22 12:00:00,2025-05-22 12:00:00,11.317499999999999,9.5825
2025-05-22 13:00:00,2025-05-22 13:00:00,3.719999999999999,1.1900000000000013
2025-05-22 14:00:00,2025-05-22 14:00:00,132.0075,115.7025
2025-05-22 15:00:00,2025-05-22 15:00:00,7.3175,5.8025
2025-05-22 16:00:00,2025-05-22 16:00:00,-4.07,-5.319999999999999
2025-05-22 17:00:00,2025-05-22 17:00:00,58.307500000000005,51.1075
2025-05-22 18:00:00,2025-05-22 18:00:00,17.645,15.465
2025-05-22 19:00:00,2025-05-22 19:00:00,30.387500000000003,26.6375
2025-05-22 20:00:00,2025-05-22 20:00:00,16.5575,14.5125
2025-05-22 21:00:00,2025-05-22 21:00:00,27.994999999999997,24.54
2025-05-22 22:00:00,2025-05-22 22:00:00,52.832499999999996,46.3125
2025-05-22 23:00:00,2025-05-22 23:00:00,39.6125,34.7175
2025-05-23 00:00:00,2025-05-23 00:00:00,26.075,22.855
2025-05-23 01:00:00,2025-05-23 01:00:00,-1.4799999999999986,-5.745000000000001
2025-05-23 02:00:00,2025-05-23 02:00:00,-5.297499999999998,-9.8875
2025-05-23 03:00:00,2025-05-23 03:00:00,15.99,14.015
2025-05-23 04:00:00,2025-05-23 04:00:00,-172.1275,-196.3725
2025-05-23 05:00:00,2025-05-23 05:00:00,-195.4625,-223.67749999999998
2025-05-23 06:00:00,2025-05-23 06:00:00,2.6325000000000003,2.1475
2025-05-23 07:00:00,2025-05-23 07:00:00,35.3975,31.0275
2025-05-23 08:00:00,2025-05-23 08:00:00,45.885,40.22
2025-05-23 09:00:00,2025-05-23 09:00:00,32.737500000000004,28.4175
2025-05-23 10:00:00,2025-05-23 10:00:00,27.3225,23.947499999999998
2025-05-23 11:00:00,2025-05-23 11:00:00,7.6325,5.157500000000001
2025-05-23 12:00:00,2025-05-23 12:00:00,-16.8375,-19.207500000000003
2025-05-23 13:00:00,2025-05-23 13:00:00,-18.450000000000003,-21.049999999999997
2025-05-23 14:00:00,2025-05-23 14:00:00,18.47,14.115
2025-05-23 15:00:00,2025-05-23 15:00:00,-29.095,-33.19
